time,lat,lon,lwe_thickness_cm,uncertainty_cm,scale_factor,GWS_noah_cm,GWS_clsm_cm,GWS_vic_cm
2002-04-17 12:00:00,22.75,87.25,-12.003431275606015,22.88781746306537,0.9523005579861872,-6.682633484756788,-10.436567383994236,-7.689787087287448
2002-04-17 12:00:00,22.25,87.75,-14.297243930244198,18.358782858696863,1.50542489463114,-5.959492532349243,-12.730380038632418,-9.98359974192563
2002-04-17 12:00:00,22.25,87.25,-14.297243930244198,18.358782858696863,1.50542489463114,-8.9110895888524,-12.730380038632418,-9.98359974192563
2002-04-17 12:00:00,23.25,86.75,-12.003431275606015,22.88781746306537,0.9672265741072044,-8.644886261979677,-9.681166433694973,-7.263814037434503
2002-04-17 12:00:00,22.75,86.75,-12.003431275606015,22.88781746306537,1.0119802160227347,-7.804225939409879,,
2002-04-17 12:00:00,21.75,88.25,-14.297243930244198,18.358782858696863,0.0815523886479138,-8.97139910975132,-13.352526353531704,-0.1970280425463766
2002-04-17 12:00:00,22.25,88.25,-14.297243930244198,18.358782858696863,1.3317331549608438,-8.36067111064552,-13.352526353531704,-0.1970280425463766
2002-04-17 12:00:00,23.25,88.25,-12.003431275606015,22.88781746306537,1.141514266533414,-5.966916644898186,-9.588532858620052,-3.872634277244313
2002-04-17 12:00:00,25.25,88.75,-12.003431275606015,22.88781746306537,1.0277413318537854,,-9.15979376880233,-0.6964911534694469
2002-04-17 12:00:00,23.75,88.25,-12.003431275606015,22.88781746306537,1.141514266533414,-8.331634188130588,-9.588532858620052,-3.872634277244313
2002-04-17 12:00:00,22.75,88.25,-12.003431275606015,22.88781746306537,0.8263106409296362,-4.265710969312792,-11.05871369889352,2.096784612091806
2002-04-17 12:00:00,24.25,88.25,-12.003431275606015,22.88781746306537,1.0904283439857283,-8.331634188130588,-9.588532858620052,-3.872634277244313
2002-04-17 12:00:00,22.25,88.75,-14.297243930244198,18.358782858696863,1.3317331549608438,-7.212307409507326,-13.352526353531704,-0.1970280425463766
2002-05-10 12:00:00,22.75,88.25,-9.15633644184424,11.58461565484018,0.8263106409296362,-1.4186161355510176,-8.211618865131745,4.943879445853581
2002-05-10 12:00:00,21.75,87.75,-14.106660701179257,10.845347460421571,0.4385385837881416,-9.93107326993118,-12.539796809567475,-9.793016512860689
2002-05-10 12:00:00,23.25,88.25,-9.15633644184424,11.58461565484018,1.141514266533414,-3.1198218111364118,-6.741438024858278,-1.025539443482538
2002-05-10 12:00:00,23.75,88.25,-9.15633644184424,11.58461565484018,1.141514266533414,-5.484539354368813,-6.741438024858278,-1.025539443482538
2002-05-10 12:00:00,22.25,87.75,-14.106660701179257,10.845347460421571,1.50542489463114,-5.7689093032843015,-12.539796809567475,-9.793016512860689
2002-05-10 12:00:00,25.75,88.25,-2.7303538486408163,8.125737319906584,0.935049981980547,-1.2291084432194803,0.1132836581628673,8.576586273495753
2002-05-10 12:00:00,26.75,88.75,2.24766164700992,8.826346126061853,1.2500309329684212,3.4360247742599648,,
2002-05-10 12:00:00,25.25,88.25,-9.15633644184424,11.58461565484018,1.0277413318537854,-8.995183933639938,-6.312698935040557,2.150603680292328
2002-05-10 12:00:00,24.25,87.75,-9.15633644184424,11.58461565484018,0.955445765724529,-4.11601761100446,-7.5784867570853,-5.787079634544936
2002-05-10 12:00:00,23.25,87.75,-9.15633644184424,11.58461565484018,1.0547837018250346,-2.244781918356507,-7.5784867570853,-5.787079634544936
2002-05-10 12:00:00,21.75,88.25,-14.106660701179257,10.845347460421571,0.0815523886479138,-8.78081588068638,-13.16194312446676,-0.0064448134814352
2002-05-10 12:00:00,23.25,86.25,-9.15633644184424,11.58461565484018,0.9672265741072044,-4.6648680487795255,-6.834071599933198,-4.416719203672728
2002-05-10 12:00:00,22.75,87.75,-9.15633644184424,11.58461565484018,0.9523005579861872,-0.9074855434462245,-7.589472550232461,-4.842692253525674
2002-05-10 12:00:00,22.25,88.25,-14.106660701179257,10.845347460421571,1.3317331549608438,-8.170087881580578,-13.16194312446676,-0.0064448134814352
2002-05-10 12:00:00,25.25,88.75,-9.15633644184424,11.58461565484018,1.0277413318537854,,-6.312698935040557,2.150603680292328
2002-05-10 12:00:00,23.75,87.75,-9.15633644184424,11.58461565484018,1.0547837018250346,-4.11601761100446,-7.5784867570853,-5.787079634544936
2002-05-10 12:00:00,22.75,87.25,-9.15633644184424,11.58461565484018,0.9523005579861872,-3.835538650995013,-7.589472550232461,-4.842692253525674
2002-05-10 12:00:00,26.75,88.25,-2.7303538486408163,8.125737319906584,0.930137897705321,1.8603333900225465,,
2002-05-10 12:00:00,22.25,87.25,-14.106660701179257,10.845347460421571,1.50542489463114,-8.720506359787459,-12.539796809567475,-9.793016512860689
2002-05-10 12:00:00,26.25,89.25,2.24766164700992,8.826346126061853,1.2809619118947355,-2.787517209851956,8.697211420446607,7.080766815128528
2002-05-10 12:00:00,26.75,89.25,2.24766164700992,8.826346126061853,1.2809619118947355,-0.0021738780951814,8.697211420446607,7.080766815128528
2002-05-10 12:00:00,22.75,86.75,-9.15633644184424,11.58461565484018,1.0119802160227347,-4.957131105648105,,
2002-05-10 12:00:00,23.25,86.75,-9.15633644184424,11.58461565484018,0.9672265741072044,-5.797791428217902,-6.834071599933198,-4.416719203672728
2002-05-10 12:00:00,22.25,88.75,-14.106660701179257,10.845347460421571,1.3317331549608438,-7.021724180442384,-13.16194312446676,-0.0064448134814352
2002-05-10 12:00:00,26.25,88.25,-2.7303538486408163,8.125737319906584,0.930137897705321,1.798781282772791,,
2002-05-10 12:00:00,24.25,88.25,-9.15633644184424,11.58461565484018,1.0904283439857283,-5.484539354368813,-6.741438024858278,-1.025539443482538
2002-05-10 12:00:00,23.75,87.25,-9.15633644184424,11.58461565484018,1.0547837018250346,-4.2551151591602245,-7.5784867570853,-5.787079634544936
2002-05-10 12:00:00,22.75,88.75,-9.15633644184424,11.58461565484018,0.8263106409296362,-2.184721994015016,-8.211618865131745,4.943879445853581
2002-05-10 12:00:00,23.25,87.25,-9.15633644184424,11.58461565484018,1.0547837018250346,-3.1670374263499594,-7.5784867570853,-5.787079634544936
2002-08-16 12:00:00,23.25,86.75,34.97172258248811,8.5030886992779,0.9672265741072044,22.84849984907196,28.63713904839916,19.557280089659628
2002-08-16 12:00:00,23.75,88.25,34.97172258248811,8.5030886992779,1.141514266533414,19.91216666928855,23.032026527474077,4.199491010849826
2002-08-16 12:00:00,23.25,88.25,34.97172258248811,8.5030886992779,1.141514266533414,18.810082195062613,23.032026527474077,4.199491010849826
2002-08-16 12:00:00,22.75,88.25,34.97172258248811,8.5030886992779,0.8263106409296362,18.65834626250635,26.952280929200604,-0.7023771838140576
2002-08-16 12:00:00,25.25,88.75,34.97172258248811,8.5030886992779,1.0277413318537854,,23.098327527291797,9.547538582624696
2002-08-16 12:00:00,22.25,88.25,26.72826113567377,8.294761480402762,1.3317331549608438,12.30601854152243,18.70881948238626,-8.945838630628401
2002-08-16 12:00:00,21.75,88.25,26.72826113567377,8.294761480402762,0.0815523886479138,11.81100634696666,18.70881948238626,-8.945838630628401
2002-08-16 12:00:00,22.75,86.75,34.97172258248811,8.5030886992779,1.0119802160227347,20.80179450875925,,
2002-08-16 12:00:00,22.25,87.75,26.72826113567377,8.294761480402762,1.50542489463114,9.711061882093716,17.140071179285545,9.366323793992336
2002-08-16 12:00:00,22.25,87.25,26.72826113567377,8.294761480402762,1.50542489463114,11.510113746340574,17.140071179285545,9.366323793992336
2002-08-16 12:00:00,22.75,87.25,34.97172258248811,8.5030886992779,0.9523005579861872,20.328597821187337,25.38353262609989,17.60978524080668
2002-08-16 12:00:00,21.75,87.75,26.72826113567377,8.294761480402762,0.4385385837881416,13.10995107872184,17.140071179285545,9.366323793992336
2002-08-16 12:00:00,23.25,87.25,34.97172258248811,8.5030886992779,1.0547837018250346,20.64075537848239,26.31301540924705,20.106054037787423
2002-08-16 12:00:00,23.75,87.25,34.97172258248811,8.5030886992779,1.0547837018250346,22.17232097628879,26.31301540924705,20.106054037787423
2002-08-16 12:00:00,26.25,89.25,46.88038033546875,6.728459952759747,1.2809619118947355,35.89589191325688,40.08127024390544,24.36312410558734
2002-08-16 12:00:00,23.25,86.25,34.97172258248811,8.5030886992779,0.9672265741072044,21.78043675479615,28.63713904839916,19.557280089659628
2002-08-16 12:00:00,26.75,88.75,46.88038033546875,6.728459952759747,1.2500309329684212,34.94645141627214,,
2002-08-16 12:00:00,24.25,87.75,34.97172258248811,8.5030886992779,0.955445765724529,20.23759704860289,26.31301540924705,20.106054037787423
2002-08-16 12:00:00,23.75,87.75,34.97172258248811,8.5030886992779,1.0547837018250346,20.23759704860289,26.31301540924705,20.106054037787423
2002-08-16 12:00:00,23.25,87.75,34.97172258248811,8.5030886992779,1.0547837018250346,19.08480553882584,26.31301540924705,20.106054037787423
2002-08-16 12:00:00,26.75,89.25,46.88038033546875,6.728459952759747,1.2809619118947355,35.12656277446365,40.08127024390544,24.36312410558734
2002-08-16 12:00:00,22.75,87.75,34.97172258248811,8.5030886992779,0.9523005579861872,18.11784937926113,25.38353262609989,17.60978524080668
2002-08-16 12:00:00,24.25,88.25,34.97172258248811,8.5030886992779,1.0904283439857283,19.91216666928855,23.032026527474077,4.199491010849826
2002-08-16 12:00:00,22.25,88.75,26.72826113567377,8.294761480402762,1.3317331549608438,10.555020292410637,18.70881948238626,-8.945838630628401
2002-08-16 12:00:00,26.25,88.25,31.542435033268784,6.063496317350176,0.930137897705321,19.791197188682396,,
2002-08-16 12:00:00,26.75,88.25,31.542435033268784,6.063496317350176,0.930137897705321,19.69268719430214,,
2002-08-16 12:00:00,22.75,88.75,34.97172258248811,8.5030886992779,0.8263106409296362,18.850470349067358,26.952280929200604,-0.7023771838140576
2002-08-16 12:00:00,25.25,88.25,34.97172258248811,8.5030886992779,1.0277413318537854,22.91880141759243,23.098327527291797,9.547538582624696
2002-08-16 12:00:00,25.75,88.25,31.542435033268784,6.063496317350176,0.935049981980547,19.072537805540115,19.669039978072465,6.118251033405368
2002-09-16 00:00:00,24.25,87.75,34.15511024623039,11.284387633183693,0.955445765724529,21.78251326861017,24.83464038798933,21.9707785592297
2002-09-16 00:00:00,25.25,88.75,34.15511024623039,11.284387633183693,1.0277413318537854,,21.765390136034075,9.384511990366974
2002-09-16 00:00:00,22.75,87.75,34.15511024623039,11.284387633183693,0.9523005579861872,20.7138842504934,23.96639647134217,21.19030092954896
2002-09-16 00:00:00,22.75,88.25,34.15511024623039,11.284387633183693,0.8263106409296362,20.973647751223616,26.889372892942887,0.5634165829282338
2002-09-16 00:00:00,23.25,86.25,34.15511024623039,11.284387633183693,0.9672265741072044,25.30599451831511,27.89982557444144,21.9431405254019
2002-09-16 00:00:00,23.25,88.25,34.15511024623039,11.284387633183693,1.141514266533414,20.310862298704897,21.42188225421635,4.571901567592096
2002-09-16 00:00:00,23.75,87.75,34.15511024623039,11.284387633183693,1.0547837018250346,21.78251326861017,24.83464038798933,21.9707785592297
2002-09-16 00:00:00,23.75,87.25,34.15511024623039,11.284387633183693,1.0547837018250346,24.187521695617743,24.83464038798933,21.9707785592297
2002-09-16 00:00:00,25.25,88.25,34.15511024623039,11.284387633183693,1.0277413318537854,24.133404531348027,21.765390136034075,9.384511990366974
2002-09-16 00:00:00,23.25,87.25,34.15511024623039,11.284387633183693,1.0547837018250346,22.682451072162173,24.83464038798933,21.9707785592297
2002-09-16 00:00:00,21.75,87.75,30.558838032341253,10.704516857262352,0.4385385837881416,21.48381590442268,20.370124257453035,17.59402871565982
2002-09-16 00:00:00,25.75,88.25,35.83646456141188,8.091376654011587,0.935049981980547,24.98560358378321,23.44674445121556,11.06586630554846
2002-09-16 00:00:00,21.75,88.25,30.558838032341253,10.704516857262352,0.0815523886479138,19.7459339827008,23.293100679053747,-3.0328556309609063
2002-09-16 00:00:00,22.25,87.75,30.558838032341253,10.704516857262352,1.50542489463114,17.720305106676207,20.370124257453035,17.59402871565982
2002-09-16 00:00:00,22.25,88.25,30.558838032341253,10.704516857262352,1.3317331549608438,19.65530316443993,23.293100679053747,-3.0328556309609063
2002-09-16 00:00:00,26.75,88.75,37.27015825092674,9.159130157919757,1.2500309329684212,28.55446396820679,,
2002-09-16 00:00:00,22.75,86.75,34.15511024623039,11.284387633183693,1.0119802160227347,24.649841253836527,,
2002-09-16 00:00:00,22.25,88.75,30.558838032341253,10.704516857262352,1.3317331549608438,17.69731036337813,23.293100679053747,-3.0328556309609063
2002-09-16 00:00:00,23.25,86.75,34.15511024623039,11.284387633183693,0.9672265741072044,25.656804525979236,27.89982557444144,21.9431405254019
2002-09-16 00:00:00,26.25,88.25,35.83646456141188,8.091376654011587,0.930137897705321,26.986065237175488,,
2002-09-16 00:00:00,26.75,89.25,37.27015825092674,9.159130157919757,1.2809619118947355,28.729338848721632,31.462729224363425,18.529252009045347
2002-09-16 00:00:00,23.75,88.25,34.15511024623039,11.284387633183693,1.141514266533414,20.895670536305825,21.42188225421635,4.571901567592096
2002-09-16 00:00:00,22.25,87.25,30.558838032341253,10.704516857262352,1.50542489463114,20.369071316280557,20.370124257453035,17.59402871565982
2002-09-16 00:00:00,26.75,88.25,35.83646456141188,8.091376654011587,0.930137897705321,26.94051985855025,,
2002-09-16 00:00:00,24.25,88.25,34.15511024623039,11.284387633183693,1.0904283439857283,20.895670536305825,21.42188225421635,4.571901567592096
2002-09-16 00:00:00,26.25,89.25,37.27015825092674,9.159130157919757,1.2809619118947355,29.94347413396487,31.462729224363425,18.529252009045347
2002-09-16 00:00:00,23.25,87.75,34.15511024623039,11.284387633183693,1.0547837018250346,20.769515667928125,24.83464038798933,21.9707785592297
2002-09-16 00:00:00,22.75,88.75,34.15511024623039,11.284387633183693,0.8263106409296362,20.88444407500962,26.889372892942887,0.5634165829282338
2002-09-16 00:00:00,22.75,87.25,34.15511024623039,11.284387633183693,0.9523005579861872,23.36816162887962,23.96639647134217,21.19030092954896
2002-10-16 12:00:00,24.25,88.25,28.998904990998582,6.565074472285315,1.0904283439857283,21.417426130706502,19.005539289984547,8.175236506360285
2002-10-16 12:00:00,22.25,87.75,25.0349904523852,6.29037257519479,1.50542489463114,17.00031354858765,17.14443521759698,21.02698768740377
2002-10-16 12:00:00,22.75,88.75,28.998904990998582,6.565074472285315,0.8263106409296362,20.09486112307782,23.37949764671108,2.9089045996964096
2002-10-16 12:00:00,22.25,88.25,25.0349904523852,6.29037257519479,1.3317331549608438,18.123711726308866,19.415583108097696,-1.0550099389169745
2002-10-16 12:00:00,25.75,88.25,25.893953353291817,4.720045747061535,0.935049981980547,25.314968517893156,19.342937036495503,14.42636979602838
2002-10-16 12:00:00,21.75,88.25,25.0349904523852,6.29037257519479,0.0815523886479138,18.55659638947808,19.415583108097696,-1.0550099389169745
2002-10-16 12:00:00,23.25,87.75,28.998904990998582,6.565074472285315,1.0547837018250346,21.53490425572632,21.644360612557524,26.584587812297883
2002-10-16 12:00:00,26.75,89.25,20.95626224882836,5.288038342869804,1.2809619118947355,23.236714360658265,20.49308399086504,14.933624470946963
2002-10-16 12:00:00,26.25,88.25,25.893953353291817,4.720045747061535,0.930137897705321,28.00107975970542,,
2002-10-16 12:00:00,23.75,87.75,28.998904990998582,6.565074472285315,1.0547837018250346,23.05049138945336,21.644360612557524,26.584587812297883
2002-10-16 12:00:00,23.25,86.75,28.998904990998582,6.565074472285315,0.9672265741072044,26.81398434393242,24.392964751709624,27.266871630670096
2002-10-16 12:00:00,23.25,86.25,28.998904990998582,6.565074472285315,0.9672265741072044,27.391580970203297,24.392964751709624,27.266871630670096
2002-10-16 12:00:00,23.25,88.25,28.998904990998582,6.565074472285315,1.141514266533414,20.25690757833975,19.005539289984547,8.175236506360285
2002-10-16 12:00:00,23.75,87.25,28.998904990998582,6.565074472285315,1.0547837018250346,25.73796452645926,21.644360612557524,26.584587812297883
2002-10-16 12:00:00,22.75,87.25,28.998904990998582,6.565074472285315,0.9523005579861872,23.51991975578781,21.10834975621036,24.990902226017155
2002-10-16 12:00:00,25.25,88.25,28.998904990998582,6.565074472285315,1.0277413318537854,28.32511618304756,22.447888674202268,17.531321433735144
2002-10-16 12:00:00,22.25,88.75,25.0349904523852,6.29037257519479,1.3317331549608438,16.537784719922083,19.415583108097696,-1.0550099389169745
2002-10-16 12:00:00,23.25,87.25,28.998904990998582,6.565074472285315,1.0547837018250346,23.693348086967863,21.644360612557524,26.584587812297883
2002-10-16 12:00:00,22.75,88.25,28.998904990998582,6.565074472285315,0.8263106409296362,20.3911393531668,23.37949764671108,2.9089045996964096
2002-10-16 12:00:00,22.75,86.75,28.998904990998582,6.565074472285315,1.0119802160227347,25.43080021013971,,
2002-10-16 12:00:00,26.25,89.25,20.95626224882836,5.288038342869804,1.2809619118947355,23.482702319613985,20.49308399086504,14.933624470946963
2002-10-16 12:00:00,26.75,88.75,20.95626224882836,5.288038342869804,1.2500309329684212,23.64541979773174,,
2002-10-16 12:00:00,22.25,87.25,25.0349904523852,6.29037257519479,1.50542489463114,19.808672583867,17.14443521759698,21.02698768740377
2002-10-16 12:00:00,26.75,88.25,25.893953353291817,4.720045747061535,0.930137897705321,28.209420789249982,,
2002-10-16 12:00:00,21.75,87.75,25.0349904523852,6.29037257519479,0.4385385837881416,20.059834584799944,17.14443521759698,21.02698768740377
2002-10-16 12:00:00,22.75,87.75,28.998904990998582,6.565074472285315,0.9523005579861872,20.772898908821595,21.10834975621036,24.990902226017155
2002-10-16 12:00:00,25.25,88.75,28.998904990998582,6.565074472285315,1.0277413318537854,,22.447888674202268,17.531321433735144
2002-10-16 12:00:00,23.75,88.25,28.998904990998582,6.565074472285315,1.141514266533414,21.417426130706502,19.005539289984547,8.175236506360285
2002-10-16 12:00:00,24.25,87.75,28.998904990998582,6.565074472285315,0.955445765724529,23.05049138945336,21.644360612557524,26.584587812297883
2002-11-16 00:00:00,23.25,87.75,11.801550861635397,6.394641127903833,1.0547837018250346,9.93007924604732,6.26698981858734,16.763556887232703
2002-11-16 00:00:00,23.25,86.75,11.801550861635397,6.394641127903833,0.9672265741072044,13.95887824622246,8.438235452524738,17.477034698806914
2002-11-16 00:00:00,22.25,88.75,14.280973099327335,5.871742754006147,1.3317331549608438,12.065007035257745,11.502424546619231,-2.0562412658148315
2002-11-16 00:00:00,23.25,86.25,11.801550861635397,6.394641127903833,0.9672265741072044,14.444215586676776,8.438235452524738,17.477034698806914
2002-11-16 00:00:00,23.75,87.75,11.801550861635397,6.394641127903833,1.0547837018250346,11.069238077556632,6.26698981858734,16.763556887232703
2002-11-16 00:00:00,22.75,87.75,11.801550861635397,6.394641127903833,0.9523005579861872,9.2410304193439,6.085277216921086,16.36327533995397
2002-11-16 00:00:00,24.25,87.75,11.801550861635397,6.394641127903833,0.955445765724529,11.069238077556632,6.26698981858734,16.763556887232703
2002-11-16 00:00:00,22.25,87.75,14.280973099327335,5.871742754006147,1.50542489463114,11.86246430378761,8.564699454613024,18.842697577645907
2002-11-16 00:00:00,22.25,88.25,14.280973099327335,5.871742754006147,1.3317331549608438,12.934332431087292,11.502424546619231,-2.0562412658148315
2002-11-16 00:00:00,22.75,88.25,11.801550861635397,6.394641127903833,0.8263106409296362,8.998658102492334,9.023002308927293,-4.53566350350677
2002-11-16 00:00:00,26.25,88.25,18.06432724616212,4.572067531384923,0.930137897705321,25.401696300962826,,
2002-11-16 00:00:00,23.25,88.25,11.801550861635397,6.394641127903833,1.141514266533414,8.748003652202378,4.5161262763915575,0.9946948766911046
2002-11-16 00:00:00,25.25,88.25,11.801550861635397,6.394641127903833,1.0277413318537854,15.831157645395578,8.32589631437908,11.736379047311964
2002-11-16 00:00:00,23.75,87.25,11.801550861635397,6.394641127903833,1.0547837018250346,13.205566888982316,6.26698981858734,16.763556887232703
2002-11-16 00:00:00,23.25,87.25,11.801550861635397,6.394641127903833,1.0547837018250346,11.738277949682898,6.26698981858734,16.763556887232703
2002-11-16 00:00:00,22.75,87.25,11.801550861635397,6.394641127903833,0.9523005579861872,11.290666072923331,6.085277216921086,16.36327533995397
2002-11-16 00:00:00,26.75,89.25,1.7874507724662925,5.198560148727461,1.2809619118947355,9.869781168703042,3.6705514375429766,6.626646823384891
2002-11-16 00:00:00,24.25,88.25,11.801550861635397,6.394641127903833,1.0904283439857283,9.735401486508408,4.5161262763915575,0.9946948766911046
2002-11-16 00:00:00,26.25,89.25,1.7874507724662925,5.198560148727461,1.2809619118947355,8.990236033576947,3.6705514375429766,6.626646823384891
2002-11-16 00:00:00,26.75,88.25,18.06432724616212,4.572067531384923,0.930137897705321,26.053915180406737,,
2002-11-16 00:00:00,23.75,88.25,11.801550861635397,6.394641127903833,1.141514266533414,9.735401486508408,4.5161262763915575,0.9946948766911046
2002-11-16 00:00:00,22.25,87.25,14.280973099327335,5.871742754006147,1.50542489463114,13.94651695686914,8.564699454613024,18.842697577645907
2002-11-16 00:00:00,25.25,88.75,11.801550861635397,6.394641127903833,1.0277413318537854,,8.32589631437908,11.736379047311964
2002-11-16 00:00:00,21.75,88.25,14.280973099327335,5.871742754006147,0.0815523886479138,13.42774937397504,11.502424546619231,-2.0562412658148315
2002-11-16 00:00:00,25.75,88.25,18.06432724616212,4.572067531384923,0.935049981980547,22.78224541372365,14.588672698905803,17.999155431838684
2002-11-16 00:00:00,26.75,88.75,1.7874507724662925,5.198560148727461,1.2500309329684212,10.154967038170811,,
2002-11-16 00:00:00,22.75,88.75,11.801550861635397,6.394641127903833,0.8263106409296362,8.889996061504949,9.023002308927293,-4.53566350350677
2002-11-16 00:00:00,22.75,86.75,11.801550861635397,6.394641127903833,1.0119802160227347,12.952008829933144,,
2002-11-16 00:00:00,21.75,87.75,14.280973099327335,5.871742754006147,0.4385385837881416,13.921601904310885,8.564699454613024,18.842697577645907
2002-12-16 12:00:00,25.25,88.25,3.8102215981760015,6.976445423247076,1.0277413318537854,10.32921100559208,1.7278156840796846,13.64846579401257
2002-12-16 12:00:00,23.75,87.75,3.8102215981760015,6.976445423247076,1.0547837018250346,7.574334208250407,-0.6538797175150552,12.839067365845308
2002-12-16 12:00:00,24.25,87.75,3.8102215981760015,6.976445423247076,0.955445765724529,7.574334208250407,-0.6538797175150552,12.839067365845308
2002-12-16 12:00:00,23.25,87.75,3.8102215981760015,6.976445423247076,1.0547837018250346,6.9393914634346086,-0.6538797175150552,12.839067365845308
2002-12-16 12:00:00,26.25,88.25,5.766275732723184,4.925749605024044,0.930137897705321,15.624646517361796,,
2002-12-16 12:00:00,23.75,87.25,3.8102215981760015,6.976445423247076,1.0547837018250346,8.093310836543811,-0.6538797175150552,12.839067365845308
2002-12-16 12:00:00,23.25,87.25,3.8102215981760015,6.976445423247076,1.0547837018250346,7.795041737634285,-0.6538797175150552,12.839067365845308
2002-12-16 12:00:00,22.75,87.25,3.8102215981760015,6.976445423247076,0.9523005579861872,7.621080312487099,-0.4597275146122186,14.011399795474572
2002-12-16 12:00:00,22.25,87.25,4.154463909721622,6.057847023479152,1.50542489463114,7.820802203755349,-0.1154852030665978,14.355642107020191
2002-12-16 12:00:00,26.75,88.25,5.766275732723184,4.925749605024044,0.930137897705321,16.618731626645044,,
2002-12-16 12:00:00,26.25,89.25,-9.745212092488,5.735111212627083,1.2809619118947355,0.1891826575340029,-6.703779950031317,4.2761006253678175
2002-12-16 12:00:00,26.75,89.25,-9.745212092488,5.735111212627083,1.2809619118947355,2.0367986989098004,-6.703779950031317,4.2761006253678175
2002-12-16 12:00:00,22.75,88.75,3.8102215981760015,6.976445423247076,0.8263106409296362,4.937421279899233,3.192045522134496,-2.830678660106165
2002-12-16 12:00:00,23.25,86.25,3.8102215981760015,6.976445423247076,0.9672265741072044,8.82860397375372,1.1012861513370449,13.050669955447512
2002-12-16 12:00:00,22.75,87.75,3.8102215981760015,6.976445423247076,0.9523005579861872,6.720282765763396,-0.4597275146122186,14.011399795474572
2002-12-16 12:00:00,22.25,87.75,4.154463909721622,6.057847023479152,1.50542489463114,5.956363473052805,-0.1154852030665978,14.355642107020191
2002-12-16 12:00:00,21.75,87.75,4.154463909721622,6.057847023479152,0.4385385837881416,6.311520316855862,-0.1154852030665978,14.355642107020191
2002-12-16 12:00:00,25.75,88.25,5.766275732723184,4.925749605024044,0.935049981980547,13.325545017220517,3.683869818626867,15.604519928559752
2002-12-16 12:00:00,22.75,88.25,3.8102215981760015,6.976445423247076,0.8263106409296362,5.903951404556906,3.192045522134496,-2.830678660106165
2002-12-16 12:00:00,22.75,86.75,3.8102215981760015,6.976445423247076,1.0119802160227347,8.402350200546888,,
2002-12-16 12:00:00,23.25,88.25,3.8102215981760015,6.976445423247076,1.141514266533414,5.654042723419826,-1.5978766908280375,2.466597002777711
2002-12-16 12:00:00,23.75,88.25,3.8102215981760015,6.976445423247076,1.141514266533414,6.376282141395425,-1.5978766908280375,2.466597002777711
2002-12-16 12:00:00,22.25,88.25,4.154463909721622,6.057847023479152,1.3317331549608438,6.230096890675108,3.5362878336801167,-2.4864363485605443
2002-12-16 12:00:00,24.25,88.25,3.8102215981760015,6.976445423247076,1.0904283439857283,6.376282141395425,-1.5978766908280375,2.466597002777711
2002-12-16 12:00:00,21.75,88.25,4.154463909721622,6.057847023479152,0.0815523886479138,6.472180102379498,3.5362878336801167,-2.4864363485605443
2002-12-16 12:00:00,26.75,88.75,-9.745212092488,5.735111212627083,1.2500309329684212,1.6399375535926222,,
2002-12-16 12:00:00,23.25,86.75,3.8102215981760015,6.976445423247076,0.9672265741072044,8.72610377006084,1.1012861513370449,13.050669955447512
2002-12-16 12:00:00,22.25,88.75,4.154463909721622,6.057847023479152,1.3317331549608438,6.056539760974501,3.5362878336801167,-2.4864363485605443
2002-12-16 12:00:00,25.25,88.75,3.8102215981760015,6.976445423247076,1.0277413318537854,,1.7278156840796846,13.64846579401257
2003-01-16 12:00:00,23.25,87.25,6.014436103846744,9.622733781407092,1.0547837018250346,12.214071299971774,2.775164156105687,16.834190654446054
2003-01-16 12:00:00,23.25,88.25,6.014436103846744,9.622733781407092,1.141514266533414,11.186906409342242,2.9359926721327043,12.532665834508448
2003-01-16 12:00:00,23.75,87.75,6.014436103846744,9.622733781407092,1.0547837018250346,12.73971404708652,2.775164156105687,16.834190654446054
2003-01-16 12:00:00,22.25,87.75,3.7735527978899577,7.499813564919935,1.50542489463114,8.619415046417664,1.0300710995017353,16.42812159690853
2003-01-16 12:00:00,23.75,87.25,6.014436103846744,9.622733781407092,1.0547837018250346,11.698494453389433,2.775164156105687,16.834190654446054
2003-01-16 12:00:00,22.75,86.75,6.014436103846744,9.622733781407092,1.0119802160227347,12.594024029084384,,
2003-01-16 12:00:00,23.25,86.75,6.014436103846744,9.622733781407092,0.9672265741072044,12.146519290708335,4.864368435557788,16.639361308318257
2003-01-16 12:00:00,22.75,88.75,6.014436103846744,9.622733781407092,0.8263106409296362,9.62713830537298,7.174573921659241,7.909730367144571
2003-01-16 12:00:00,23.25,86.25,6.014436103846744,9.622733781407092,0.9672265741072044,12.116826339304126,4.864368435557788,16.639361308318257
2003-01-16 12:00:00,25.25,88.75,6.014436103846744,9.622733781407092,1.0277413318537854,,4.890358632650429,21.56137465228331
2003-01-16 12:00:00,22.25,88.75,3.7735527978899577,7.499813564919935,1.3317331549608438,8.260937354711826,4.933690615702454,5.668847061187785
2003-01-16 12:00:00,22.75,88.25,6.014436103846744,9.622733781407092,0.8263106409296362,11.400858523346974,7.174573921659241,7.909730367144571
2003-01-16 12:00:00,23.25,87.75,6.014436103846744,9.622733781407092,1.0547837018250346,12.389782123627484,2.775164156105687,16.834190654446054
2003-01-16 12:00:00,22.25,88.25,3.7735527978899577,7.499813564919935,1.3317331549608438,7.912845865069389,4.933690615702454,5.668847061187785
